IDTDOC,IDEPAIS,IDESTGEN,EDAD,IDCODEMUNI,IDCODEDEPTO,IDCOLCALEN,IDCOLGEN,IDCOLNATU,IDCOLBILIN,IDCOLCARAC,IDDESING,IDDESMATH,IDPUESTO
1,1,2,23,15001.0,15.0,1,1,1,0.0,2,3,4,2
3,1,2,18,15001.0,15.0,1,1,1,0.0,2,3,3,0
1,1,2,20,15001.0,15.0,1,1,1,0.0,2,3,4,0
1,1,2,22,15001.0,15.0,1,1,1,0.0,2,4,5,1
1,1,2,24,15001.0,15.0,1,1,1,0.0,2,3,4,0
1,1,2,18,15001.0,15.0,1,1,1,0.0,2,3,3,0
1,1,2,18,15001.0,15.0,1,1,1,0.0,2,3,4,4
1,1,1,24,15001.0,15.0,1,1,1,0.0,2,3,4,2
1,1,2,18,15001.0,15.0,1,1,1,0.0,2,3,3,0
1,1,2,25,15001.0,15.0,1,1,1,0.0,2,3,3,0
1,1,2,19,15001.0,15.0,1,1,1,0.0,2,3,4,2
1,1,1,22,15001.0,15.0,1,1,1,0.0,2,4,4,2
1,1,2,27,15001.0,15.0,1,1,1,0.0,2,3,4,5
1,1,2,19,15001.0,15.0,1,1,1,0.0,2,3,4,1
1,1,1,26,15001.0,15.0,1,1,1,0.0,2,3,3,0
1,1,1,21,15001.0,15.0,1,1,1,0.0,2,2,3,6
1,1,2,19,15001.0,15.0,1,1,1,0.0,2,3,4,0
1,1,2,23,15001.0,15.0,1,1,1,0.0,2,3,4,3
1,1,1,22,15238.0,15.0,1,1,1,0.0,2,3,4,0
1,1,1,19,15001.0,15.0,1,1,1,0.0,2,3,4,2
1,1,2,20,68001.0,68.0,1,1,1,0.0,2,4,5,1
1,1,1,22,15001.0,15.0,1,1,1,0.0,2,3,2,0
1,1,1,21,15047.0,15.0,1,1,1,0.0,1,4,4,2
3,1,2,16,11001.0,11.0,1,1,1,0.0,1,4,3,3
1,1,1,18,11001.0,11.0,1,1,1,0.0,1,3,4,2
3,1,1,16,15047.0,15.0,1,1,1,0.0,1,3,3,0
1,1,1,18,15759.0,15.0,1,1,1,0.0,1,3,4,3
3,1,2,16,15759.0,15.0,1,1,1,0.0,1,3,4,0
1,1,2,20,15759.0,15.0,1,1,1,0.0,1,3,3,3
1,1,1,19,15047.0,15.0,1,1,1,0.0,1,4,4,2
1,1,2,22,15759.0,15.0,1,1,1,0.0,1,3,4,1
1,1,1,20,15047.0,15.0,1,1,1,0.0,1,3,3,3
3,1,2,16,15047.0,15.0,1,1,1,0.0,1,3,3,0
1,1,1,18,11001.0,11.0,1,1,1,0.0,1,3,3,5
3,1,2,16,15047.0,15.0,1,1,1,0.0,1,2,3,0
1,1,1,19,15047.0,15.0,1,1,1,0.0,1,3,3,0
3,1,1,16,15759.0,15.0,1,1,1,0.0,1,3,3,4
1,1,2,19,15047.0,15.0,1,1,1,0.0,1,3,3,3
1,1,2,20,15759.0,15.0,1,1,1,0.0,1,3,4,2
1,1,1,21,15759.0,15.0,1,1,1,0.0,1,3,4,2
1,1,2,18,11001.0,11.0,1,1,1,0.0,1,3,4,2
1,1,1,19,15759.0,15.0,1,1,1,0.0,1,3,4,2
1,1,2,20,15759.0,15.0,1,1,1,0.0,1,3,4,2
1,1,1,34,11001.0,11.0,1,1,1,0.0,3,4,4,1
1,1,1,9,11001.0,11.0,1,1,1,0.0,3,3,3,4
1,1,2,19,15176.0,15.0,1,1,1,0.0,3,3,3,0
1,1,1,21,11001.0,11.0,1,1,1,0.0,3,4,3,5
1,1,1,19,15176.0,15.0,1,1,1,0.0,3,4,5,1
1,1,1,22,15176.0,15.0,1,1,1,0.0,3,3,3,0
1,1,1,44,13001.0,13.0,1,1,1,0.0,3,3,5,1
1,1,2,19,15632.0,15.0,1,1,2,0.0,3,4,5,1
1,1,1,44,15176.0,15.0,1,1,2,0.0,3,3,3,0
1,1,2,20,11001.0,11.0,1,1,1,0.0,1,5,4,1
1,1,1,18,15001.0,15.0,1,1,1,0.0,2,2,3,4
1,1,1,21,15183.0,15.0,1,1,1,0.0,4,3,4,1
1,1,1,20,15204.0,15.0,1,1,1,0.0,1,3,2,4
1,1,1,18,15204.0,15.0,1,1,1,0.0,1,3,3,4
3,1,1,17,15204.0,15.0,1,1,1,0.0,1,3,3,6
1,1,2,18,15204.0,15.0,1,1,1,0.0,1,3,4,5
1,1,1,19,15204.0,15.0,1,1,1,0.0,1,3,3,0
1,1,2,18,15204.0,15.0,1,1,1,0.0,1,3,4,2
1,1,1,19,15204.0,15.0,1,1,1,0.0,1,3,4,3
1,1,2,18,17001.0,17.0,1,3,2,0.0,1,5,4,1
1,1,2,22,17001.0,17.0,1,3,2,0.0,1,4,4,0
1,1,2,21,17001.0,17.0,1,3,2,0.0,1,3,4,2
1,1,2,19,17001.0,17.0,1,3,2,0.0,1,2,5,2
1,1,1,21,17873.0,17.0,1,1,1,0.0,2,3,4,1
1,1,2,21,66001.0,66.0,3,1,1,0.0,2,3,2,0
1,1,2,33,11001.0,11.0,1,1,1,0.0,2,3,4,1
1,1,2,21,17013.0,17.0,1,1,1,0.0,2,3,2,0
1,1,1,25,5266.0,5.0,1,1,1,0.0,2,3,3,3
1,1,1,18,17001.0,17.0,1,1,1,0.0,3,3,3,3
1,1,2,19,17013.0,17.0,1,1,1,0.0,3,3,4,1
1,1,1,18,11001.0,11.0,1,1,1,0.0,3,3,4,2
1,1,1,20,85001.0,85.0,1,1,1,0.0,1,3,3,4
1,1,2,21,17001.0,17.0,1,1,1,0.0,1,2,3,0
1,1,2,43,17777.0,17.0,1,1,1,0.0,1,3,3,0
1,1,1,38,17777.0,17.0,1,1,1,0.0,1,3,2,0
1,1,1,41,17001.0,17.0,1,1,1,0.0,1,2,3,0
1,1,2,22,17777.0,17.0,3,1,1,0.0,1,3,3,6
1,1,1,18,17001.0,17.0,3,1,1,0.0,1,4,5,1
1,1,1,48,17777.0,17.0,3,1,1,0.0,1,3,2,0
1,1,1,18,17777.0,17.0,3,1,1,0.0,1,3,3,5
1,1,2,18,17777.0,17.0,3,1,1,0.0,1,3,3,0
1,1,2,39,17777.0,17.0,3,1,1,0.0,1,3,3,0
1,1,1,9,17777.0,17.0,3,1,1,0.0,1,3,4,2
1,1,2,18,63001.0,63.0,3,1,1,0.0,1,3,4,3
1,1,2,18,17777.0,17.0,3,1,1,0.0,1,2,3,6
1,1,2,20,17001.0,17.0,3,1,1,0.0,1,3,2,0
1,1,1,32,17001.0,17.0,3,1,1,0.0,1,3,3,0
1,1,2,18,17873.0,17.0,3,1,1,0.0,1,3,3,5
1,1,1,26,17001.0,17.0,3,1,1,0.0,1,3,2,0
1,1,1,31,11001.0,11.0,3,1,1,0.0,1,3,2,4
1,1,1,21,17873.0,17.0,3,1,1,0.0,1,3,3,0
1,1,2,20,17873.0,17.0,3,1,1,0.0,1,4,4,3
1,1,1,19,17873.0,17.0,3,1,1,0.0,1,3,3,0
1,1,2,27,17001.0,17.0,3,1,1,0.0,1,3,4,3
1,1,2,18,17873.0,17.0,3,1,1,0.0,1,3,3,5
1,1,2,32,17873.0,17.0,1,1,1,0.0,2,3,3,0
1,1,2,18,17873.0,17.0,1,1,1,0.0,2,3,3,3
1,1,2,18,17873.0,17.0,1,1,1,0.0,2,3,3,0
1,1,2,26,17873.0,17.0,1,1,1,0.0,2,4,3,0
3,1,1,17,17001.0,17.0,1,1,1,0.0,2,3,2,6
1,1,2,31,66001.0,66.0,1,1,1,0.0,2,3,4,3
1,1,1,18,17873.0,17.0,1,1,1,0.0,2,3,3,4
1,1,1,19,17873.0,17.0,1,1,1,0.0,2,3,3,0
1,1,1,22,17001.0,17.0,1,1,1,0.0,2,3,3,4
3,1,1,16,17873.0,17.0,1,1,1,0.0,2,3,3,4
1,1,2,32,17873.0,17.0,1,1,1,0.0,2,3,4,2
1,1,2,25,5001.0,5.0,3,1,1,0.0,1,3,4,4
1,1,1,26,17877.0,17.0,3,1,1,0.0,1,3,2,0
1,1,2,22,66001.0,66.0,1,1,1,0.0,2,5,5,6
1,1,2,25,11001.0,11.0,1,1,1,0.0,2,3,3,4
1,1,1,18,17877.0,17.0,1,1,1,0.0,3,4,4,2
1,1,2,21,19548.0,19.0,3,1,2,0.0,1,3,3,0
1,1,2,28,19585.0,19.0,3,1,2,0.0,1,4,4,1
3,1,1,17,19001.0,19.0,3,1,2,0.0,1,3,3,6
1,1,2,21,19760.0,19.0,3,1,2,0.0,1,3,3,3
3,1,2,17,19001.0,19.0,3,1,2,0.0,1,2,3,5
1,1,2,19,19001.0,19.0,3,1,2,0.0,1,3,3,0
1,1,2,19,19001.0,19.0,3,1,2,0.0,1,3,3,0
3,1,2,16,19701.0,19.0,3,1,2,0.0,1,3,3,6
1,1,1,18,19001.0,19.0,3,1,2,0.0,1,2,3,0
1,1,1,22,19001.0,19.0,3,1,2,0.0,1,3,3,0
1,1,2,25,19698.0,19.0,3,1,2,0.0,1,3,4,3
3,1,2,17,19001.0,19.0,3,1,2,0.0,1,3,3,4
1,1,1,30,19001.0,19.0,3,1,2,0.0,1,3,3,6
1,1,2,22,19001.0,19.0,3,1,2,0.0,1,4,3,2
1,1,1,19,19001.0,19.0,3,1,2,0.0,1,3,2,6
3,1,2,16,19001.0,19.0,3,1,2,0.0,1,2,2,0
1,1,1,25,19001.0,19.0,3,1,2,0.0,1,3,3,4
3,1,1,17,19001.0,19.0,3,1,2,0.0,1,3,4,0
1,1,2,20,19001.0,19.0,3,1,2,0.0,1,3,3,2
1,1,2,20,76001.0,76.0,3,1,2,0.0,1,6,3,1
1,1,1,22,19001.0,19.0,3,1,2,0.0,1,2,3,0
1,1,2,20,19001.0,19.0,3,1,2,0.0,1,3,4,0
1,1,2,20,19824.0,19.0,3,1,2,0.0,1,3,3,6
1,1,2,19,19001.0,19.0,3,1,2,0.0,1,2,3,0
1,1,1,23,19001.0,19.0,3,1,2,0.0,1,3,3,0
1,1,2,19,19001.0,19.0,3,1,2,0.0,1,3,3,0
3,1,2,17,19001.0,19.0,3,1,2,0.0,1,3,2,0
1,1,2,20,19001.0,19.0,3,1,2,0.0,1,3,3,3
1,1,1,25,86001.0,86.0,1,1,1,0.0,1,5,2,3
1,1,2,42,19001.0,19.0,1,1,1,0.0,1,3,3,5
1,1,2,20,19001.0,19.0,1,1,1,0.0,1,4,5,2
1,1,1,23,19001.0,19.0,1,1,1,0.0,1,3,4,2
1,1,2,18,19001.0,19.0,1,1,1,0.0,1,5,7,1
1,1,1,18,19001.0,19.0,2,1,2,0.0,1,5,6,1
1,1,2,19,19001.0,19.0,2,1,2,0.0,1,3,4,2
1,1,2,13,19001.0,19.0,2,1,2,0.0,1,3,3,6
1,1,1,18,19001.0,19.0,1,2,1,0.0,1,3,7,1
1,1,1,26,86320.0,86.0,1,2,1,0.0,1,4,5,1
1,1,1,20,19001.0,19.0,1,2,1,0.0,1,3,4,2
1,1,1,27,19001.0,19.0,1,2,1,0.0,1,4,4,1
1,1,2,37,19001.0,19.0,3,1,2,0.0,1,3,3,0
1,1,1,51,19698.0,19.0,3,1,2,0.0,1,3,3,6
1,1,1,33,19001.0,19.0,3,1,2,0.0,1,3,3,0
1,1,1,18,19001.0,19.0,3,1,2,0.0,1,3,2,6
1,1,1,20,19001.0,19.0,1,2,1,0.0,1,4,4,3
1,1,1,18,19807.0,19.0,1,2,1,0.0,1,4,4,3
1,1,1,19,19001.0,19.0,1,2,1,0.0,1,4,4,2
3,1,1,16,19001.0,19.0,2,1,2,0.0,1,4,3,4
1,1,2,34,19001.0,19.0,2,1,2,0.0,1,3,4,2
2,1,1,18,19001.0,19.0,2,1,2,0.0,1,4,3,2
1,1,2,29,19001.0,19.0,2,1,2,0.0,1,4,3,4
1,1,1,18,11001.0,11.0,2,1,2,0.0,1,4,2,3
1,1,2,30,19001.0,19.0,2,1,2,0.0,1,5,5,1
1,1,1,19,19807.0,19.0,2,1,2,0.0,1,3,3,3
1,1,1,21,76126.0,76.0,2,1,2,0.0,1,4,7,1
1,1,2,18,19001.0,19.0,2,1,2,0.0,1,4,7,1
1,1,2,32,19698.0,19.0,2,1,2,0.0,1,3,4,2
3,1,1,16,19001.0,19.0,2,2,2,0.0,1,5,3,0
1,1,1,27,19001.0,19.0,2,2,2,0.0,1,4,4,2
1,1,2,37,19698.0,19.0,1,1,1,0.0,2,3,4,1
1,1,1,20,19001.0,19.0,1,1,1,0.0,2,4,3,0
1,1,2,30,19075.0,19.0,1,1,1,0.0,2,3,4,3
1,1,1,31,19807.0,19.0,1,1,1,0.0,2,4,5,1
1,1,1,34,19001.0,19.0,1,1,1,0.0,2,3,4,3
1,1,1,19,76520.0,76.0,1,1,1,0.0,2,4,4,2
1,1,2,45,76001.0,76.0,1,1,1,0.0,2,3,3,0
1,1,2,18,19001.0,19.0,1,1,1,0.0,2,4,3,2
1,1,1,18,19001.0,19.0,1,1,1,0.0,2,3,4,3
1,1,2,29,19001.0,19.0,1,1,1,0.0,2,3,3,4
1,1,2,25,19001.0,19.0,1,1,1,0.0,2,2,3,0
1,1,2,37,19698.0,19.0,1,1,1,0.0,2,3,3,4
1,1,2,27,76001.0,76.0,1,1,1,0.0,2,3,3,2
1,1,2,20,19001.0,19.0,1,1,1,0.0,2,3,4,0
1,1,1,26,19001.0,19.0,1,1,1,0.0,2,3,3,4
1,1,1,21,19001.0,19.0,1,1,1,0.0,2,3,3,5
1,1,2,52,19001.0,19.0,1,1,1,0.0,2,1,3,0
1,1,1,40,19001.0,19.0,1,1,1,0.0,2,3,3,5
1,1,2,18,19001.0,19.0,1,1,1,0.0,2,4,3,2
1,1,2,20,19001.0,19.0,1,1,1,0.0,2,3,3,3
3,1,2,17,19001.0,19.0,1,1,1,0.0,2,3,4,2
1,1,1,28,19001.0,19.0,1,1,1,0.0,2,3,4,2
1,1,2,36,17873.0,17.0,1,1,1,0.0,2,2,2,0
1,1,1,22,19780.0,19.0,1,1,1,0.0,2,2,3,0
1,1,1,31,19001.0,19.0,1,1,1,0.0,2,3,3,0
3,1,2,17,19001.0,19.0,1,1,1,0.0,3,3,4,2
1,1,2,20,19001.0,19.0,1,1,1,0.0,3,3,3,0
1,1,2,47,19001.0,19.0,1,1,1,0.0,3,3,5,2
1,1,2,29,19001.0,19.0,1,1,1,0.0,3,3,3,2
1,1,2,39,19001.0,19.0,1,1,1,0.0,3,4,5,2
1,1,2,19,52356.0,52.0,1,1,1,0.0,3,3,3,4
1,1,2,30,76001.0,76.0,1,1,1,0.0,3,3,3,2
1,1,1,35,19001.0,19.0,1,1,1,0.0,3,3,3,4
1,1,2,20,19001.0,19.0,1,1,1,0.0,3,4,3,2
1,1,2,32,19001.0,19.0,1,1,1,0.0,1,3,3,6
1,1,2,24,19001.0,19.0,1,1,1,0.0,1,3,4,2
1,1,2,20,76520.0,76.0,1,1,1,0.0,1,2,3,5
1,1,2,35,19001.0,19.0,3,1,1,0.0,1,3,4,4
1,1,1,18,19001.0,19.0,3,1,1,0.0,1,3,4,0
3,1,1,16,19001.0,19.0,3,1,1,0.0,1,3,3,6
1,1,1,22,19001.0,19.0,3,1,1,0.0,1,2,3,6
1,1,2,26,19001.0,19.0,3,1,1,0.0,1,3,4,2
1,1,1,34,94001.0,94.0,3,1,1,0.0,1,3,3,0
1,1,1,19,11001.0,11.0,3,1,1,0.0,1,2,2,0
1,1,2,19,19001.0,19.0,3,1,1,0.0,1,3,4,2
1,1,1,22,19001.0,19.0,3,1,1,0.0,1,2,3,0
1,1,1,18,19001.0,19.0,1,2,1,0.0,4,2,4,0
1,1,1,57,19001.0,19.0,1,2,1,0.0,4,2,3,0
1,1,1,40,76001.0,76.0,1,2,1,0.0,4,3,3,3
1,1,2,18,19022.0,19.0,1,1,1,0.0,4,3,4,3
1,1,1,18,76001.0,76.0,1,1,1,0.0,4,4,6,1
2,1,2,18,76001.0,76.0,1,1,1,0.0,4,7,5,1
1,1,1,35,76001.0,76.0,1,1,1,0.0,4,3,3,5
1,1,1,20,19100.0,19.0,1,1,1,0.0,3,3,4,2
1,1,2,19,19001.0,19.0,1,1,1,0.0,3,5,4,1
1,1,1,19,76520.0,76.0,1,1,1,0.0,3,5,7,1
1,1,2,44,76001.0,76.0,1,1,1,0.0,3,3,3,3
1,1,2,30,76001.0,76.0,1,1,1,0.0,3,3,4,2
1,1,1,28,76001.0,76.0,1,1,1,0.0,3,3,3,3
1,1,1,28,19100.0,19.0,1,1,1,0.0,3,3,3,0
1,1,2,25,19698.0,19.0,1,1,1,0.0,1,3,4,4
1,1,2,38,19110.0,19.0,1,1,1,1.0,1,3,2,0
1,1,1,29,76001.0,76.0,1,1,1,1.0,1,3,3,0
1,1,1,26,19110.0,19.0,1,1,1,1.0,1,3,3,5
1,1,1,20,19130.0,19.0,1,1,1,0.0,2,3,4,3
3,1,2,16,76001.0,76.0,1,1,1,0.0,2,4,4,2
1,1,1,17,19130.0,19.0,1,1,1,0.0,2,3,3,4
1,1,1,18,19142.0,19.0,1,1,1,0.0,1,3,2,0
1,1,1,16,19142.0,19.0,1,1,1,0.0,1,3,3,0
3,1,1,17,19142.0,19.0,1,1,1,0.0,1,3,3,0
1,1,1,18,19142.0,19.0,1,1,1,0.0,1,3,4,2
1,1,1,23,19142.0,19.0,1,1,1,0.0,1,3,3,0
1,1,2,21,19142.0,19.0,1,1,1,0.0,1,2,3,4
1,1,2,18,19142.0,19.0,1,1,1,0.0,1,4,3,0
1,1,1,18,19142.0,19.0,1,1,1,0.0,1,3,3,0
1,1,1,23,19142.0,19.0,1,1,1,0.0,1,3,3,0
1,1,2,19,19001.0,19.0,1,1,1,0.0,2,3,3,3
1,1,2,25,11001.0,11.0,1,1,1,0.0,2,3,3,3
1,1,1,23,19355.0,19.0,1,1,1,0.0,1,3,3,5
1,1,1,24,19355.0,19.0,1,1,1,0.0,1,3,3,5
1,1,1,36,19001.0,19.0,1,1,1,0.0,1,3,3,0
1,1,1,29,19001.0,19.0,1,1,1,0.0,1,3,3,0
1,1,1,33,86568.0,86.0,1,1,1,0.0,4,2,2,0
3,1,2,16,19450.0,19.0,1,1,1,0.0,1,3,4,0
1,1,1,19,19532.0,19.0,1,1,1,0.0,1,2,4,5
1,1,2,34,19450.0,19.0,1,1,1,0.0,1,3,3,0
1,1,1,22,19450.0,19.0,1,1,1,0.0,1,3,3,4
1,1,2,18,52001.0,52.0,1,1,1,0.0,1,4,4,2
1,1,2,22,76001.0,76.0,1,1,1,0.0,1,3,4,2
1,1,2,42,19698.0,19.0,1,1,1,0.0,1,3,4,2
1,1,1,18,19450.0,19.0,1,1,1,0.0,1,3,3,4
3,1,2,16,19001.0,19.0,1,1,1,0.0,1,3,3,0
1,1,1,19,76001.0,76.0,1,1,1,0.0,1,4,3,5
1,1,2,19,76001.0,76.0,1,1,1,0.0,1,4,4,1
1,1,2,20,19450.0,19.0,1,1,1,0.0,1,3,3,2
1,1,1,20,19001.0,19.0,1,1,1,0.0,1,4,3,2
1,1,2,18,19455.0,19.0,1,1,1,0.0,1,5,4,1
1,1,2,18,19455.0,19.0,1,1,1,0.0,1,2,4,0
1,1,1,20,19698.0,19.0,1,1,1,0.0,2,3,5,2
1,1,2,18,19001.0,19.0,1,1,1,0.0,2,3,4,2
1,1,1,24,19455.0,19.0,1,1,1,0.0,2,3,4,3
1,1,2,22,19455.0,19.0,1,1,1,0.0,2,3,4,2
1,1,1,24,19455.0,19.0,1,1,1,0.0,2,3,4,0
1,1,1,22,76001.0,76.0,1,1,1,0.0,2,3,4,1
1,1,1,20,19455.0,19.0,1,1,1,0.0,2,2,4,3
1,1,2,19,19455.0,19.0,1,1,1,0.0,2,3,3,0
1,1,1,19,19455.0,19.0,1,1,1,0.0,2,3,3,4
1,1,2,22,19455.0,19.0,1,1,1,0.0,2,3,3,3
2,1,2,28,19455.0,19.0,1,1,1,0.0,2,3,3,4
1,1,1,18,19455.0,19.0,1,1,1,0.0,2,3,4,3
1,1,1,29,19473.0,19.0,1,1,1,0.0,1,3,3,3
1,1,1,21,76364.0,76.0,1,1,1,0.0,1,3,4,2
1,1,1,19,19473.0,19.0,1,1,1,0.0,1,3,3,0
1,1,2,18,76001.0,76.0,1,1,1,0.0,1,3,3,0
1,1,2,20,76001.0,76.0,1,1,1,0.0,1,3,4,2
1,1,1,21,76001.0,76.0,1,1,1,0.0,1,4,4,2
1,1,2,19,17001.0,17.0,1,1,1,0.0,3,5,3,2
1,1,2,18,66001.0,66.0,1,1,1,0.0,3,3,3,3
1,1,2,23,17042.0,17.0,1,1,1,0.0,3,6,4,1
3,1,1,17,17042.0,17.0,1,1,1,0.0,4,3,2,0
1,1,1,25,17042.0,17.0,1,1,1,0.0,4,3,3,3
1,1,1,20,17001.0,17.0,1,1,1,0.0,2,3,4,4
1,1,2,19,17001.0,17.0,1,1,1,0.0,2,3,3,0
1,1,2,18,17001.0,17.0,1,1,1,0.0,2,5,4,2
1,1,1,18,17050.0,17.0,1,1,1,0.0,2,2,3,0
1,1,1,9,17050.0,17.0,1,1,1,0.0,2,2,4,0
1,1,2,30,81001.0,81.0,1,1,1,0.0,2,4,4,1
1,1,1,19,76001.0,76.0,1,1,1,0.0,2,3,3,5
1,1,1,21,17653.0,17.0,1,1,1,0.0,4,3,3,5
1,1,1,31,17001.0,17.0,1,1,1,0.0,4,3,3,0
1,1,2,19,17001.0,17.0,1,1,1,0.0,4,3,7,1
1,1,2,33,17174.0,17.0,3,1,1,0.0,1,2,2,0
1,1,2,24,17174.0,17.0,3,1,1,0.0,1,3,3,0
1,1,2,23,17873.0,17.0,3,1,1,0.0,1,3,3,0
1,1,2,18,17174.0,17.0,1,1,1,0.0,1,3,4,4
1,1,1,20,17174.0,17.0,1,1,1,0.0,1,3,2,0
1,1,2,18,17174.0,17.0,1,1,1,0.0,1,4,5,1
1,1,2,20,17174.0,17.0,1,1,1,0.0,1,3,4,3
1,1,1,20,17174.0,17.0,1,1,1,0.0,1,2,3,0
1,1,1,30,17174.0,17.0,1,1,1,0.0,1,3,4,1
1,1,2,21,17174.0,17.0,1,1,1,0.0,1,3,4,3
1,1,2,20,17174.0,17.0,1,1,1,0.0,1,3,3,3
1,1,2,18,17174.0,17.0,1,1,1,0.0,1,3,4,2
1,1,1,19,17174.0,17.0,1,2,1,0.0,1,3,3,0
1,1,1,19,17174.0,17.0,1,2,1,0.0,1,5,4,1
1,1,1,19,17174.0,17.0,1,2,1,0.0,1,4,4,1
1,1,1,20,17174.0,17.0,1,2,1,0.0,1,3,3,5
1,1,1,21,17174.0,17.0,1,2,1,0.0,1,3,4,2
1,1,1,19,17174.0,17.0,1,2,1,0.0,1,3,4,1
1,1,1,18,17174.0,17.0,1,2,1,0.0,1,4,4,2
1,1,1,18,17174.0,17.0,1,2,1,0.0,1,3,3,0
1,1,2,18,66001.0,66.0,1,1,1,0.0,2,3,4,2
1,1,1,19,17001.0,17.0,1,1,1,0.0,2,3,5,1
1,1,1,18,17272.0,17.0,1,1,1,0.0,2,4,3,0
1,1,2,20,17433.0,17.0,1,1,1,0.0,2,3,4,1
2,1,1,18,17272.0,17.0,1,1,1,0.0,2,3,4,1
1,1,1,16,5001.0,5.0,1,1,1,0.0,2,3,4,3
1,1,1,20,17380.0,17.0,1,1,1,0.0,2,2,3,6
2,1,2,18,17380.0,17.0,1,1,1,0.0,2,3,4,2
1,1,1,19,17380.0,17.0,1,1,1,0.0,2,3,3,0
1,1,1,23,17380.0,17.0,1,1,1,0.0,1,3,3,0
1,1,2,31,17380.0,17.0,1,1,1,0.0,1,3,3,3
1,1,2,23,NOID,NOID,1,1,1,0.0,1,3,3,0
1,1,2,25,17001.0,17.0,1,1,1,0.0,1,3,4,2
1,1,2,35,17001.0,17.0,1,1,1,0.0,2,4,4,1
1,1,1,44,17433.0,17.0,1,1,1,0.0,2,2,4,0
1,1,1,19,17433.0,17.0,1,1,1,0.0,2,3,4,4
1,1,2,32,5212.0,5.0,1,1,1,0.0,2,3,3,4
1,1,1,20,17001.0,17.0,1,1,1,0.0,2,3,3,0
1,1,1,10,76001.0,76.0,1,1,1,0.0,2,3,3,4
1,1,1,18,17001.0,17.0,1,1,1,0.0,2,4,4,2
1,1,2,18,8001.0,8.0,1,3,2,0.0,1,3,3,4
1,1,2,19,8001.0,8.0,1,1,1,0.0,4,3,4,2
1,1,2,21,8078.0,8.0,1,1,1,0.0,1,4,4,1
1,1,2,21,8078.0,8.0,1,1,1,0.0,1,3,2,0
3,1,2,16,8078.0,8.0,1,1,1,0.0,1,2,2,0
1,1,1,18,8078.0,8.0,1,1,1,0.0,1,3,3,0
1,1,2,29,8433.0,8.0,1,1,1,0.0,3,3,4,2
3,1,2,17,8573.0,8.0,1,1,1,0.0,3,3,4,0
1,1,2,51,8638.0,8.0,1,1,2,0.0,4,3,3,0
1,1,1,22,8001.0,8.0,1,1,2,0.0,4,3,3,0
1,1,1,52,8638.0,8.0,1,1,2,0.0,4,2,3,6
1,1,2,38,8638.0,8.0,1,1,1,0.0,2,2,2,6
1,1,1,62,8001.0,8.0,1,1,2,0.0,4,2,4,4
1,1,2,29,8001.0,8.0,1,1,1,0.0,2,3,4,0
1,1,2,51,8758.0,8.0,1,1,1,0.0,2,3,4,1
1,1,2,36,8758.0,8.0,1,1,1,0.0,3,3,5,2
1,1,2,30,54001.0,54.0,1,1,2,0.0,1,3,3,0
1,1,1,53,13001.0,13.0,1,1,2,0.0,1,3,3,0
1,1,1,45,13001.0,13.0,1,1,2,0.0,1,2,4,6
1,1,1,43,68001.0,68.0,1,2,2,0.0,1,3,2,5
1,1,1,18,13001.0,13.0,1,2,2,0.0,1,3,3,0
1,1,1,46,13001.0,13.0,1,1,2,0.0,1,3,3,0
1,1,2,19,11001.0,11.0,1,1,2,0.0,1,5,5,1
1,1,2,28,25899.0,25.0,1,1,1,0.0,1,3,3,4
3,1,1,16,13001.0,13.0,1,1,1,0.0,1,3,3,6
1,1,2,21,13001.0,13.0,1,1,1,0.0,1,3,3,4
3,1,1,17,13001.0,13.0,1,1,1,0.0,1,3,3,0
3,1,1,16,13001.0,13.0,1,1,1,0.0,1,3,3,0
1,1,1,24,13001.0,13.0,1,1,1,0.0,1,3,3,3
1,1,1,32,13001.0,13.0,1,1,1,0.0,1,3,4,1
1,1,2,20,13001.0,13.0,1,1,1,0.0,1,3,3,0
1,1,2,9,13001.0,13.0,1,1,1,0.0,1,3,2,6
1,1,2,19,13001.0,13.0,1,1,1,0.0,1,2,3,0
1,1,1,19,13001.0,13.0,1,1,1,0.0,1,3,2,0
3,1,1,17,13001.0,13.0,1,2,2,0.0,1,4,4,2
2,1,2,18,8433.0,8.0,1,1,2,0.0,1,4,3,2
1,1,2,29,8758.0,8.0,3,1,1,0.0,2,3,3,0
3,1,2,17,8001.0,8.0,1,1,1,0.0,1,3,4,0
1,1,2,18,68081.0,68.0,1,1,1,0.0,1,3,3,4
1,1,2,19,8001.0,8.0,1,1,1,0.0,1,3,3,4
1,1,1,21,8001.0,8.0,1,1,1,0.0,1,3,3,5
1,1,2,19,8001.0,8.0,1,1,2,0.0,1,5,5,2
1,1,2,48,11001.0,11.0,1,1,1,0.0,2,3,4,4
3,1,1,17,8001.0,8.0,2,1,2,0.0,1,4,4,3
1,1,1,19,8001.0,8.0,1,1,2,0.0,1,3,3,0
1,1,2,49,20001.0,20.0,1,1,2,0.0,1,2,3,0
3,1,1,17,8001.0,8.0,1,1,1,0.0,1,2,2,0
1,1,2,21,8001.0,8.0,1,1,1,0.0,1,3,3,4
1,1,2,25,8001.0,8.0,1,1,1,0.0,1,3,3,0
1,1,1,18,8001.0,8.0,1,1,1,0.0,1,3,3,0
1,1,2,43,8001.0,8.0,1,1,1,0.0,1,3,3,3
1,1,1,23,8001.0,8.0,1,1,1,0.0,1,3,3,4
